segment_id,t,v,dv,gap,a
0,44.0,24.095277777777778,1.0605555555555526,5.0,0.2888888888888961
0,44.5,24.276944444444446,1.0636111111111113,5.0,0.3513888888888903
0,45.0,24.44944444444445,1.103611111111121,5.0,0.3624999999999974
0,45.5,24.61888888888889,1.1811111111111146,5.0,0.3194444444444389
0,46.0,24.781666666666666,1.2491666666666674,5.0,0.29166666666665547
0,46.5,24.932222222222226,1.318888888888889,5.0,0.3597222222222178
0,47.0,25.066666666666666,1.3725000000000023,5.0,0.2791666666666802
0,47.5,25.19472222222222,1.4199999999999982,5.0,0.1666666666666839
0,48.0,25.28805555555556,1.4308333333333394,5.0,0.14861111111111414
0,48.5,25.364722222222227,1.4313888888888897,5.0,0.18749999999998826
0,49.0,25.4525,1.4561111111111096,5.0,0.18888888888887473
0,49.5,25.510833333333334,1.4500000000000064,5.0,0.0486111111111187
0,50.0,25.53027777777778,1.4091666666666711,5.0,-0.012499999999987863
0,50.5,25.528888888888886,1.3591666666666598,5.0,0.008333333333344996
0,51.0,25.51388888888889,1.2977777777777746,5.0,-0.012499999999984506
0,51.5,25.503611111111113,1.2497222222222284,5.0,-0.045833333333337604
0,52.0,25.467222222222226,1.1741666666666717,5.0,-0.0805555555555605
0,52.5,25.415555555555557,1.058055555555562,5.0,-0.1666666666666579
0,53.0,25.35055555555555,0.9199999999999946,5.0,-0.17361111111110206
0,53.5,25.26916666666667,0.7997222222222256,5.0,-0.08333333333333327
0,54.0,25.209722222222226,0.732222222222223,5.0,-0.09166666666667941
0,54.5,25.17388888888889,0.6955555555555577,5.0,-0.058333333333350695
0,55.0,25.14361111111111,0.674166666666661,5.0,-0.04444444444445373
0,55.5,25.092222222222222,0.6233333333333313,5.0,-0.16666666666666197
0,56.0,25.028055555555554,0.5572222222222223,5.0,-0.1513888888888863
0,56.5,24.9575,0.5005555555555574,5.0,-0.1263888888888922
0,57.0,24.891388888888887,0.45194444444444315,5.0,-0.12361111111112187
0,57.5,24.810555555555556,0.3847222222222193,5.0,-0.15555555555557748
0,58.0,24.691944444444445,0.2747222222222234,5.0,-0.273611111111118
0,58.5,24.587500000000002,0.18166666666666487,5.0,-0.23333333333332223
0,59.0,24.508333333333336,0.10083333333333044,5.0,-0.10416666666665934
0,59.5,24.43694444444445,0.03916666666667368,5.0,-0.12499999999999917
0,60.0,24.369722222222222,0.005000000000002558,5.0,-0.15972222222222635
0,60.5,24.268611111111113,-0.08194444444444215,5.0,-0.1666666666666676
0,61.0,24.190833333333337,-0.1458333333333286,5.0,-0.18333333333333357
0,61.5,24.14388888888889,-0.18694444444444613,5.0,-0.09444444444445205
0,62.0,24.099444444444444,-0.2127777777777773,5.0,-0.0250000000000056
0,62.5,24.069444444444446,-0.2097222222222186,5.0,-0.08055555555555613
0,63.0,24.025833333333335,-0.2452777777777726,5.0,-0.1388888888888929
0,63.5,23.980555555555554,-0.28027777777777985,5.0,-0.036111111111112884
0,64.0,23.971944444444443,-0.256388888888889,5.0,0.051388888888890524
0,64.5,23.989166666666662,-0.2194444444444521,5.0,0.04166666666668814
0,65.0,24.013055555555557,-0.19416666666666416,5.0,0.04166666666667929
0,65.5,24.040000000000003,-0.15249999999999986,5.0,0.06666666666665663
0,66.0,24.073888888888895,-0.1013888888888772,5.0,0.03472222222222701
0,66.5,24.094722222222224,-0.06416666666666515,5.0,-0.00277777777778385
0,67.0,24.08861111111111,-0.059166666666666146,5.0,0.026388888888861692
0,67.5,24.09361111111111,-0.039166666666670125,5.0,0.022222222222198534
0,68.0,24.11277777777778,-0.00833333333333286,5.0,-0.031944444444461616
0,68.5,24.125,-0.009166666666665435,5.0,0.05138888888890776
0,69.0,24.14638888888889,-3.552713678800501e-15,5.0,0.07500000000005219
0,69.5,24.162777777777777,0.0069444444444428655,5.0,-0.002777777777761243
0,70.0,24.16583333333334,-0.016388888888883457,5.0,0.005555555555554731
0,70.5,24.16722222222222,-0.045000000000001705,5.0,-0.040277777777755
0,71.0,24.12611111111111,-0.107222222222223,5.0,-0.0680555555555552
0,71.5,24.07111111111111,-0.1663888888888856,5.0,-0.08611111111112199
0,72.0,24.03861111111111,-0.20000000000000284,5.0,-0.07777777777777434
0,72.5,23.980555555555554,-0.26083333333333414,5.0,-0.12500000000001715
0,73.0,23.92194444444445,-0.31777777777777416,5.0,-0.12222222222226206
0,73.5,23.87861111111111,-0.36750000000000327,5.0,-0.11805555555556535
0,74.0,23.803333333333338,-0.4558333333333273,5.0,-0.1847222222222479
0,74.5,23.690555555555555,-0.5797222222222231,5.0,-0.2541666666667041
0,75.0,23.555833333333332,-0.7230555555555611,5.0,-0.2986111111110905
0,75.5,23.41305555555555,-0.861944444444454,5.0,-0.2722222222222026
0,76.0,23.261388888888888,-0.999166666666671,5.0,-0.28472222222221305
0,76.5,23.10416666666666,-1.1447222222222244,5.0,-0.3541666666666855
0,77.0,22.91305555555555,-1.3077777777777833,5.0,-0.3805555555555609
0,77.5,22.74527777777778,-1.421944444444442,5.0,-0.2861111111111313
0,78.0,22.600555555555555,-1.4825000000000017,5.0,-0.24722222222228998
0,78.5,22.462500000000002,-1.5102777777777767,5.0,-0.29722222222226813
0,79.0,22.354999999999997,-1.4741666666666653,5.0,-0.23194444444444104
0,79.5,22.258888888888887,-1.4030555555555573,5.0,-0.15416666666664977
0,80.0,22.192500000000003,-1.3063888888888826,5.0,-0.13472222222225647
0,80.5,22.122777777777774,-1.2000000000000028,5.0,-0.13472222222222963
0,81.0,22.06444444444444,-1.0841666666666754,5.0,-0.07499999999998057
0,81.5,22.02833333333333,-0.9438888888888926,5.0,-0.07916666666664401
0,82.0,21.981388888888887,-0.804722222222221,5.0,-0.1138888888888566
0,82.5,21.931944444444447,-0.6724999999999959,5.0,-0.05138888888890847
0,83.0,21.903055555555554,-0.5497222222222184,5.0,-0.05555555555554182
0,83.5,21.896666666666665,-0.4569444444444457,5.0,-0.03194444444440185
0,84.0,21.866666666666667,-0.414722222222224,5.0,-0.07499999999998662
0,84.5,21.824444444444445,-0.40749999999999886,5.0,-0.09305555555553388
0,85.0,21.809166666666666,-0.39083333333333314,5.0,0.01944444444445538
0,85.5,21.826388888888893,-0.3538888888888856,5.0,0.08333333333330721
0,86.0,21.840833333333332,-0.33111111111111313,5.0,0.0374999999999711
0,86.5,21.855000000000004,-0.30583333333332874,5.0,0.019444444444395973
0,87.0,21.8625,-0.2922222222222217,5.0,-0.01111111111113389
0,87.5,21.877777777777776,-0.27500000000000213,5.0,-0.024999999999969685
0,88.0,21.903611111111108,-0.24083333333333812,5.0,0.10000000000001255
0,88.5,21.927500000000006,-0.21138888888888374,5.0,0.09305555555554607
0,89.0,21.974444444444448,-0.15833333333332789,5.0,0.09583333333333846
0,89.5,22.06555555555555,-0.0544444444444494,5.0,0.15555555555560183
0,90.0,22.08944444444444,-0.006944444444449971,5.0,0.054166666666771
0,90.5,22.12666666666666,0.04472222222221589,5.0,0.10416666666675099
0,91.0,22.14222222222222,0.07055555555554704,5.0,-0.07361111111105381
0,91.5,22.049999999999997,-0.00944444444445125,5.0,-0.2305555555554985
0,92.0,22.003333333333337,-0.05194444444444102,5.0,-0.041666666666668684
0,92.5,21.98,-0.08694444444444471,5.0,-0.05000000000001224
0,93.0,21.959444444444443,-0.12027777777777615,5.0,-0.029166666666686162
0,93.5,21.953055555555558,-0.13250000000000028,5.0,0.0013888888888592046
0,94.0,21.97361111111111,-0.12638888888889355,5.0,0.009722222222237623
0,94.5,21.98638888888889,-0.13472222222222285,5.0,0.0027777777777968846
0,95.0,21.98972222222222,-0.15777777777777757,5.0,0.002777777777772557
0,95.5,21.97305555555555,-0.1730555555555675,5.0,0.005555555555580183
0,96.0,21.9875,-0.1458333333333357,5.0,0.022222222222235355
0,96.5,22.02361111111111,-0.10916666666667041,5.0,0.04583333333334455
0,97.0,22.02638888888889,-0.09388888888888758,5.0,0.015277777777805066
0,97.5,22.00777777777778,-0.09333333333333371,5.0,0.018055555555537315
0,98.0,21.983888888888885,-0.1041666666666714,5.0,-0.033333333333314626
0,98.5,21.974166666666665,-0.10944444444444912,5.0,-0.05277777777771823
0,99.0,21.9625,-0.11583333333333812,5.0,-0.03472222222218106
0,99.5,21.956944444444446,-0.10500000000000398,5.0,-0.009722222222202804
0,100.0,21.94361111111111,-0.11472222222222683,5.0,-0.01527777777775366
0,100.5,21.940277777777776,-0.13083333333333158,5.0,0.012500000000044174
0,101.0,21.9575,-0.11861111111111455,5.0,0.02638888888891286
0,101.5,21.955833333333334,-0.12722222222222257,5.0,-0.008333333333328946
0,102.0,21.939166666666665,-0.155555555555555,5.0,-0.024999999999993243
0,102.5,21.923611111111114,-0.16694444444443945,5.0,-0.02361111111111961
0,103.0,21.93138888888889,-0.15416666666666856,5.0,-0.016666666666698967
0,103.5,21.94222222222222,-0.1344444444444477,5.0,0.008333333333322871
0,104.0,21.926388888888887,-0.13666666666667027,5.0,-0.031944444444413925
0,104.5,21.910555555555554,-0.13055555555555998,5.0,-0.07777777777773787
0,105.0,21.9,-0.12472222222222484,5.0,0.006944444444462211
0,105.5,21.908611111111114,-0.12777777777777644,5.0,0.04861111111109198
0,106.0,21.936388888888896,-0.1011111111111056,5.0,0.06666666666662578
0,106.5,21.963055555555556,-0.06888888888888545,5.0,0.07083333333334037
0,107.0,21.965000000000003,-0.06666666666666998,5.0,-0.02222222222218942
0,107.5,21.94861111111111,-0.07138888888889383,5.0,-0.06805555555552675
0,108.0,21.94194444444444,-0.06361111111111484,5.0,0.019444444444459003
0,108.5,21.936944444444446,-0.06333333333333258,5.0,0.018055555555574806
0,109.0,21.96388888888889,-0.03750000000000142,5.0,0.07222222222224244
0,109.5,22.031388888888888,0.03166666666666629,5.0,0.2375000000000012
0,110.0,22.103611111111114,0.10777777777777686,5.0,0.14722222222221726
0,110.5,22.186111111111114,0.18361111111111228,5.0,0.15555555555556666
0,111.0,22.315833333333334,0.30166666666666586,5.0,0.0333333333333348
0,111.5,22.32888888888889,0.30944444444444485,5.0,0.16388888888885542
0,112.0,22.49055555555556,0.46916666666666984,5.0,0.6416666666666669
0,112.5,22.814999999999998,0.7922222222222217,5.0,0.5250000000000179
0,113.0,22.993611111111115,0.9780555555555601,5.0,0.2999999999999815
0,113.5,23.144722222222228,1.1363888888888916,5.0,0.31944444444441894
0,114.0,23.30666666666667,1.297500000000003,5.0,0.29999999999999283
0,114.5,23.47638888888889,1.4611111111111157,5.0,0.276388888888892
0,115.0,23.59777777777778,1.5508333333333333,5.0,0.17361111111111527
0,115.5,23.64888888888889,1.5233333333333334,5.0,0.11111111111110511
0,116.0,23.705000000000005,1.460000000000008,5.0,0.1583333333332893
0,116.5,23.74416666666667,1.3299999999999983,5.0,0.04305555555550665
0,117.0,23.740000000000002,1.1152777777777771,5.0,-0.05138888888890152
0,117.5,23.747222222222224,0.8774999999999977,5.0,-0.027777777777773086
0,118.0,23.749722222222225,0.5972222222222179,5.0,0.10416666666667587
0,118.5,23.7975,0.37999999999999545,5.0,0.07916666666665995
0,119.0,23.835555555555555,0.21666666666666146,5.0,-0.012500000000020408
0,119.5,23.811111111111106,0.05916666666665904,5.0,0.040277777777781805
0,120.0,23.848333333333333,0.005833333333335133,5.0,0.05555555555556756
0,120.5,23.87388888888889,-0.02500000000000213,5.0,0.09305555555557664
0,121.0,23.902222222222218,-0.022777777777779562,5.0,0.07083333333333515
0,121.5,23.965555555555557,0.034444444444446276,5.0,0.043055555555528646
0,122.0,23.979444444444443,0.054722222222221006,5.0,0.05138888888892122
0,122.5,24.020277777777775,0.10805555555555202,5.0,0.07777777777781078
0,123.0,24.07638888888889,0.17722222222221973,5.0,0.19305555555555026
0,123.5,24.135277777777777,0.24444444444444358,5.0,0.10416666666666233
0,124.0,24.171111111111117,0.28527777777778596,5.0,0.02083333333331916
0,124.5,24.171388888888888,0.2772222222222247,5.0,0.05416666666665336
0,125.0,24.22416666666667,0.32250000000000156,5.0,0.08611111111110518
0,125.5,24.28638888888889,0.3641666666666694,5.0,0.08194444444446888
0,126.0,24.29888888888889,0.3500000000000014,5.0,-0.04305555555551466
0,126.5,24.291666666666668,0.3277777777777757,5.0,0.01527777777779539
0,127.0,24.336388888888894,0.35138888888889497,5.0,0.12222222222224363
0,127.5,24.382222222222218,0.3636111111111049,5.0,0.009722222222236163
0,128.0,24.383055555555558,0.3352777777777831,5.0,0.015277777777754221
0,128.5,24.379444444444445,0.31861111111111384,5.0,0.0638888888888742
0,129.0,24.37805555555556,0.3022222222222233,5.0,0.033333333333326554
0,129.5,24.40388888888889,0.31416666666666515,5.0,-0.004166666666666425
0,130.0,24.403333333333336,0.2897222222222169,5.0,-0.027777777777749032
0,130.5,24.407222222222224,0.26499999999999346,5.0,0.047222222222262016
0,131.0,24.45166666666667,0.297500000000003,5.0,0.11666666666668649
0,131.5,24.47527777777778,0.3261111111111106,5.0,0.02638888888890412
0,132.0,24.46194444444444,0.3183333333333316,5.0,-0.05833333333328581
0,132.5,24.449166666666663,0.31111111111111,5.0,3.3155769796344714e-14
0,133.0,24.45888888888889,0.32555555555555316,5.0,0.06805555555558129
0,133.5,24.471388888888892,0.3227777777777803,5.0,-0.0777777777777777
0,134.0,24.426944444444445,0.27027777777778184,5.0,-0.06666666666667244
0,134.5,24.45416666666667,0.29472222222222655,5.0,0.12500000000000275
0,135.0,24.539166666666667,0.36583333333333456,5.0,0.06666666666666021
0,135.5,24.552500000000002,0.3683333333333323,5.0,0.07638888888890026
0,136.0,24.554722222222225,0.35666666666666913,5.0,0.08194444444444185
0,136.5,24.591388888888886,0.3824999999999932,5.0,0.04861111111105869
0,137.0,24.64833333333334,0.42916666666667425,5.0,0.05277777777771485
0,137.5,24.671666666666674,0.4416666666666771,5.0,0.045833333333298844
0,138.0,24.685000000000002,0.453055555555558,5.0,0.044444444444456846
0,138.5,24.69527777777777,0.46527777777777146,5.0,-0.023611111111077082
0,139.0,24.692777777777774,0.46638888888888275,5.0,0.025000000000026133
0,139.5,24.697222222222223,0.46055555555555117,5.0,0.06388888888892197
0,140.0,24.702222222222225,0.453055555555558,5.0,-0.06666666666666715
0,140.5,24.671388888888888,0.40861111111111015,5.0,-0.1111111111110902
0,141.0,24.618888888888886,0.33277777777777473,5.0,-0.10277777777774849
0,141.5,24.549166666666668,0.23833333333333329,5.0,-0.1500000000000073
0,142.0,24.448055555555555,0.10944444444444557,5.0,-0.22916666666667437
0,142.5,24.335277777777776,-0.03055555555556566,5.0,-0.2694444444444444
0,143.0,24.22444444444444,-0.16527777777778496,5.0,-0.20694444444443652
0,143.5,24.105277777777776,-0.2972222222222243,5.0,-0.2138888888888657
0,144.0,23.968611111111105,-0.4419444444444487,5.0,-0.2555555555555315
0,144.5,23.82444444444444,-0.5947222222222308,5.0,-0.37361111111111234
0,145.0,23.648888888888887,-0.7700000000000031,5.0,-0.4513888888889191
0,145.5,23.38722222222222,-1.0241666666666696,5.0,-0.566666666666689
0,146.0,23.04,-1.3547222222222217,5.0,-0.680555555555543
0,146.5,22.70861111111111,-1.6627777777777766,5.0,-0.6083333333333251
0,147.0,22.421944444444446,-1.9144444444444417,5.0,-0.6000000000000285
0,147.5,22.119999999999997,-2.137222222222224,5.0,-0.6166666666667034
0,148.0,21.782222222222213,-2.349166666666669,5.0,-0.7277777777777376
0,148.5,21.449722222222217,-2.5283333333333395,5.0,-0.6097222222221725
0,149.0,21.162499999999998,-2.6577777777777776,5.0,-0.5472222222222158
0,149.5,20.865555555555552,-2.7805555555555515,5.0,-0.6958333333333658
0,150.0,20.548333333333332,-2.900555555555556,5.0,-0.6333333333333844
0,150.5,20.25388888888889,-3.012222222222217,5.0,-0.5125000000000355
0,151.0,20.002499999999998,-3.079444444444448,5.0,-0.4402777777777999
0,151.5,19.796388888888885,-3.053888888888892,5.0,-0.36944444444442853
0,152.0,19.625833333333333,-2.866388888888885,5.0,-0.2583333333333186
0,152.5,19.491944444444442,-2.4952777777777726,5.0,-0.23472222222217803
0,153.0,19.367777777777775,-2.072222222222223,5.0,-0.31388888888881256
0,153.5,19.226388888888884,-1.7291666666666643,5.0,-0.254166666666619
0,154.0,19.12694444444444,-1.4358333333333277,5.0,-0.036111111111102295
0,154.5,19.107222222222223,-1.1424999999999947,5.0,-0.09027777777782049
0,155.0,19.098055555555554,-0.9222222222222207,5.0,-0.08750000000000908
0,155.5,19.090833333333332,-0.7697222222222173,5.0,0.033333333333342964
0,156.0,19.083611111111104,-0.6855555555555597,5.0,-0.012499999999990928
0,156.5,19.04527777777778,-0.6877777777777787,5.0,-0.05694444444441153
0,157.0,19.0475,-0.664722222222224,5.0,0.05000000000001642
0,157.5,19.093333333333334,-0.6163888888888884,5.0,0.061111111111082375
0,158.0,19.140555555555558,-0.5755555555555532,5.0,0.15000000000001357
0,158.5,19.233333333333334,-0.4869444444444433,5.0,0.21805555555560288
0,159.0,19.328611111111112,-0.3930555555555557,5.0,0.08472222222219847
0,159.5,19.37,-0.35888888888888815,5.0,0.09722222222222475
0,160.0,19.403055555555554,-0.34777777777777885,5.0,0.08888888888892688
0,160.5,19.464444444444446,-0.3094444444444413,5.0,0.11388888888890644
0,161.0,19.535555555555554,-0.26666666666666927,5.0,0.11527777777775375
0,161.5,19.566388888888888,-0.260555555555559,5.0,0.09444444444442117
0,162.0,19.60944444444445,-0.2291666666666643,5.0,0.09583333333331306
0,162.5,19.65527777777778,-0.1955555555555577,5.0,0.01527777777774723
0,163.0,19.66416666666666,-0.20416666666667638,5.0,0.03333333333334865
0,163.5,19.679166666666667,-0.19777777777777672,5.0,0.0652777777778043
0,164.0,19.684444444444445,-0.20194444444444315,5.0,-0.024999999999981447
0,164.5,19.675277777777776,-0.2261111111111127,5.0,-0.055555555555545366
0,165.0,19.666666666666664,-0.24611111111111583,5.0,-0.011111111111134955
0,165.5,19.661111111111115,-0.26138888888888445,5.0,0.04722222222220296
0,166.0,19.671944444444446,-0.26000000000000156,5.0,0.0847222222222494
0,166.5,19.695277777777783,-0.24583333333333002,5.0,0.022222222222246856
0,167.0,19.705000000000002,-0.2374999999999936,5.0,-0.015277777777789287
0,167.5,19.668333333333337,-0.269166666666667,5.0,-0.09583333333334274
0,168.0,19.6125,-0.32722222222222186,5.0,-0.11111111111114515
0,168.5,19.623888888888892,-0.32527777777777445,5.0,0.06944444444444436
0,169.0,19.652777777777775,-0.29500000000000526,5.0,-0.05694444444444112
0,169.5,19.620555555555555,-0.3227777777777803,5.0,-0.08750000000003985
0,170.0,19.605555555555554,-0.325277777777778,5.0,0.09444444444444682
0,170.5,19.632499999999997,-0.266388888888887,5.0,0.06527777777782215
0,171.0,19.651666666666664,-0.21027777777778311,5.0,0.06527777777781615
0,171.5,19.66527777777778,-0.1649999999999956,5.0,0.025000000000008776
0,172.0,19.658055555555556,-0.15277777777777857,5.0,-0.07083333333333941
0,172.5,19.650833333333335,-0.15833333333333144,5.0,-0.020833333333346204
0,173.0,19.66277777777778,-0.15444444444444017,5.0,0.06250000000000616
0,173.5,19.670555555555556,-0.15777777777777757,5.0,-0.004166666666652306
0,174.0,19.668055555555554,-0.16555555555555657,5.0,-0.0624999999999978
0,174.5,19.672222222222224,-0.14638888888888602,5.0,0.13194444444444542
0,175.0,19.815000000000005,0.0175000000000054,5.0,0.4374999999999975
0,175.5,20.110277777777785,0.3227777777777838,5.0,0.6527777777777634
0,176.0,20.428888888888892,0.6433333333333309,5.0,0.6624999999999854
0,176.5,20.74277777777779,0.9625000000000092,5.0,0.6666666666666667
0,177.0,21.073888888888902,1.2888888888889056,5.0,0.6541666666666721
0,177.5,21.38777777777779,1.5680555555555635,5.0,0.5374999999999973
0,178.0,21.663055555555566,1.7586111111111222,5.0,0.5500000000000014
0,178.5,21.982777777777784,1.9363888888888887,5.0,0.6500000000000026
0,179.0,22.277222222222225,2.0358333333333256,5.0,0.5555555555555795
0,179.5,22.525555555555563,2.0422222222222217,5.0,0.5500000000000099
0,180.0,22.80833333333334,2.0577777777777797,5.0,0.6777777777778048
0,180.5,23.104444444444447,2.0797222222222196,5.0,0.47638888888895803
0,181.0,23.341388888888886,2.0380555555555446,5.0,0.3680555555556051
0,181.5,23.54083333333334,1.9705555555555527,5.0,0.45277777777778855
0,182.0,23.745833333333334,1.9327777777777726,5.0,0.404166666666675
0,182.5,23.898333333333333,1.8272222222222148,5.0,0.22638888888891207
0,183.0,24.011111111111113,1.6549999999999905,5.0,0.162499999999997
0,183.5,24.120000000000005,1.481666666666662,5.0,0.18750000000001044
0,184.0,24.18138888888889,1.2694444444444386,5.0,0.05555555555556597
0,184.5,24.20111111111111,1.053333333333331,5.0,0.0708333333333154
0,185.0,24.280277777777776,0.953333333333326,5.0,0.16388888888888362
0,185.5,24.329999999999995,0.8608333333333249,5.0,0.008333333333333595
0,186.0,24.304166666666664,0.7197222222222202,5.0,-0.06527777777779167
0,186.5,24.284166666666664,0.606666666666662,5.0,0.022222222222209834
0,187.0,24.288611111111113,0.5377777777777801,5.0,0.07222222222221455
0,187.5,24.33166666666667,0.5280555555555573,5.0,0.10694444444445725
0,188.0,24.37555555555556,0.5419444444444501,5.0,0.03194444444444476
0,188.5,24.38083333333334,0.536944444444444,5.0,-0.012500000000043424
0,189.0,24.42888888888889,0.5811111111111131,5.0,0.1499999999999456
0,189.5,24.52166666666667,0.6680555555555543,5.0,0.11388888888887119
0,190.0,24.560555555555553,0.708888888888886,5.0,0.050000000000006484
0,190.5,24.573333333333338,0.732777777777784,5.0,0.10416666666661038
0,191.0,24.633611111111115,0.800277777777783,5.0,0.1291666666665997
